allies,allies,allies,allies,allies,allies,allies,allies,axis,axis,axis,axis,axis,axis,axis,axis,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,44.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,United Kingdom,Nazi Germany,Fighter Command :  13 fighters (air) [3] 1 fighter (ground) [2] 3  fighter pilots  killed [2] RAF Bomber Command : 11 bombers (air) [2] 24 aircrew killed [2] 9 captured [4] Other: 47 miscellaneous aircraft (ground) [2] c. several hundred civilians [5],47 [3] [6] –48 [7]  aircraft destroyed (air) 39 severely damaged [7] circa  200 killed or captured including: 44 killed  23 wounded  at least 45 missing [8],,Hugh Dowding Keith Park Charles Portal,Hermann Göring Albert Kesselring Hugo Sperrle Robert Ritter von Greim Joseph Schmid,,13 August 1940[1],England and English Channel,British victory[2],,,,,100.0,Adlertag,Battle of Britain,,https://en.wikipedia.org/wiki/Adlertag,,,,,,,,1940-08-01,1940-08-01
10.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,94.0,25.0,40.0,0.0,31.0,0.0,0.0,0.0,36.0,United Kingdom,Germany,27 [2] –34 fighters destroyed [3] 39 fighters damaged [3] 29 aircraft destroyed (ground) [3] including only eight fighters [4] 23 aircraft damaged (ground) [3] 10 killed [5] 8 lightly wounded [5] 11 severely wounded [5],69 [3] –71 [2]  aircraft destroyed 31 aircraft damaged [3] 94 killed [6] 40 captured [6] 25 wounded [6],,Hugh Dowding   Keith Park   Trafford Leigh-Mallory,Hermann Göring   Albert Kesselring   Hugo Sperrle   Robert von Greim,,18 August 1940,Southern England and English Channel,InconclusiveCasualty rates in the British favourUnsustainable attrition for both sides[Notes 1],,,,,100.0,The Hardest Day,Battle of Britain,,https://en.wikipedia.org/wiki/The_Hardest_Day,,,,,,,,1940-08-01,1940-08-01
16.0,14.0,1.0,0.0,29.0,0.0,0.0,0.0,81.0,31.0,65.0,0.0,0.0,0.0,0.0,0.0,37.0,United Kingdom,Germany,29 aircraft destroyed [5] ~ 21 damaged [6]  14 [7] –16 killed [5] 14 wounded [7] 1 captured [7],57 [8] –61 [5]  aircraft destroyed  20 severely damaged [9] 63– [10]  81 killed [7] 63 [7] –65 captured [10] 30 [10] –31 wounded [7] 21 missing [10],,Hugh Dowding   Keith Park,Hermann Göring   Albert Kesselring   Robert Ritter von Greim,,15 September 1940,"London, England and English Channel",British victory[1][2],,"50,000 observers [3] 630  fighter aircraft [4]","1,120 aircraft (620 fighters and 500 bombers) [4]",,100.0,Battle of Britain Day,Battle of Britain,,https://en.wikipedia.org/wiki/Battle_of_Britain_Day,,,,,,,,1940-09-01,1940-09-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,United Kingdom,Germany,none,1 wounded   of 4 taken prisoner,,Captain  John Cantopher,Unteroffizier  Fritz Ruhlandt,,27 September 1940,"Graveney Marsh, Kent, England51°20′38.18″N 00°57′31.99″E﻿ / ﻿51.3439389°N 0.9588861°E﻿ / 51.3439389; 0.9588861Coordinates: 51°20′38.18″N 00°57′31.99″E﻿ / ﻿51.3439389°N 0.9588861°E﻿ / 51.3439389; 0.9588861",,one Junkers Ju 88 captured intact,1 Company,4 crew aircraft machine guns,,100.0,Battle of Graveney Marsh,Battle of Britain,,https://en.wikipedia.org/wiki/Battle_of_Graveney_Marsh,,,,,,51.3439389,0.9588861,1940-09-01,1940-09-01
0.0,139000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2265.0,0.0,0.0,0.0,40.0,United Kingdom,Germany,"~40,000 [1] –43,000 civilians dead, [2]  between ~46,000 and 139,000 injured [2]","Unknown 3,363 aircrew 2,265 aircraft (Summer 1940 – May 1941) [3]",,"Winston Churchill 
   Hugh Dowding 
   Frederick Pile 
   Owen Tudor Boyd 
   Sir Leslie Gossage","Adolf Hitler 
   Hermann Göring 
   Hugo Sperrle 
   Albert Kesselring 
   Hans Jeschonnek 
   Robert von Greim",,"7 September 1940 – 11 May 1941 (1940-09-07 – 1941-05-11)(8 months, 5 days)",United Kingdom51°30′N 0°07′W﻿ / ﻿51.50°N 0.12°W﻿ / 51.50; -0.12Coordinates: 51°30′N 0°07′W﻿ / ﻿51.50°N 0.12°W﻿ / 51.50; -0.12,German strategic failure,,,,,100.0,The Blitz,Western Front,September 1940 – May 1941,https://en.wikipedia.org/wiki/The_Blitz,,,,,,51.5,-0.12,1940-09-01,1941-05-01
250.0,0.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,1.0,0.0,41.0,United Kingdom,Nazi Germany,1 destroyer severely damaged several gun boats damaged 42 aircraft destroyed 230–250 killed and wounded,2 battleships damaged 1 destroyer damaged 1 destroyer lightly damaged 2 torpedo boats lightly damaged 22 aircraft destroyed (7 fighters)  13 sailors killed 2 wounded 23 aircrew killed (4 from JG 26),,Otto Ciliax,Bertram Ramsay,,11–13 February 1942,English ChannelCoordinates: 50°58′45″N 1°44′09″E﻿ / ﻿50.97917°N 1.73583°E﻿ / 50.97917; 1.73583,German victory,,2 battleships 1 heavy cruiser 6 destroyers 14 torpedo boats 26  E-boats 32 bombers 252 fighters,6 destroyers 3 destroyer escorts 32 motor torpedo boats c.  450  aircraft,,100.0,Operation Cerberus,Western Front,February 1942,https://en.wikipedia.org/wiki/Operation_Cerberus,,,,,,50.97917,1.73583,1942-02-01,1942-02-01
0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,United Kingdom,Nazi Germany,41 aircraft [3],17 fighters 5 bombers 23 airmen killed [3],,Sholto Douglas   Philip de la Ferté   Trafford Leigh-Mallory,Adolf Galland   Robert von Greim   Max Ibel,,11–12 February 1942,"English Channel, North Sea and northern Germany50°N 02°W﻿ / ﻿50°N 2°W﻿ / 50; -2Coordinates: 50°N 02°W﻿ / ﻿50°N 2°W﻿ / 50; -2",German victory,,~450 aircraft,252  Bf 109  and  Fw 190  fighters [1] [2] 30  Bf 110   Heavy fighters [2] 32  Dornier Do 217s,,100.0,Operation Donnerkeil,Western Front,February 1942,https://en.wikipedia.org/wiki/Operation_Donnerkeil,,,,,,50.0,-2.0,1942-02-01,1942-02-01
169.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,43.0,United Kingdom,Germany,HMS  Campbeltown   169 dead * 215  prisoners of war  * 1  Motor Gun Boat 1  Motor Torpedo Boat 13  Motor Launches 1  Armstrong Whitworth Whitley 1  Bristol Beaufighter,Normandie dock 360 dead ^ 2  Junkers 88 2  Tankers 2  Tugs,,Robert Ryder   Stephen Beattie   ( POW )   Augustus Charles Newman,Karl-Konrad Mecke  Edo Dieckmann   Herbert Sohler   Georg-Wilhelm Schulz,,28 March 1942,"St Nazaire, France
47°16′30″N 2°11′48″W﻿ / ﻿47.27500°N 2.19667°W﻿ / 47.27500; -2.19667Coordinates: 47°16′30″N 2°11′48″W﻿ / ﻿47.27500°N 2.19667°W﻿ / 47.27500; -2.19667",British victory,,346 Royal Navy 265 Commandos [nb 1],"5,000 troops",,100.0,St. Nazaire Raid,Western Front,March 1942,https://en.wikipedia.org/wiki/St._Nazaire_Raid,,,,,,47.275,-2.19667,1942-03-01,1942-03-01
62.0,30.0,17.0,0.0,0.0,0.0,1.0,0.0,311.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,Canada   United Kingdom   United States   Free France   Poland [a]   Czechoslovakia [b],Germany,"Ground forces Canada : 907 killed,  586 wounded,  1,946 captured [3] United Kingdom : 275 commandos Royal Navy 1 destroyer 33 landing craft 550 dead and wounded Royal Air Force 64  Supermarine Spitfire  fighters  20  Hawker Hurricane  fighters  6  Douglas Boston  bombers 10  North American Mustang Mk 1  fighters  62 killed, 30 wounded, 17 captured","Ground forces Germany : 311 killed, 280 wounded    Luftwaffe  23  Fw 190 25  Dornier Do 217   Kriegsmarine  1 submarine chaser UJ-1404 sunk",,Louis Mountbatten   J. H. Roberts   Trafford Leigh-Mallory,Gerd von Rundstedt   Konrad Haase,,19 August 1942,"Dieppe, France",Axis victory,,"2nd Infantry Division   Commandos 
 
 3 Commando 
 4 Commando 
 10 Commando 
 30 Commando 
 40 Commando 
   Royal Navy 
237 ships and landing barges including eight destroyers
   Royal Air Force 
74 Squadrons
 
 
 
~10,500 men, including 50  U.S. Army Rangers  attached to  4 Commando  and  15 french commandos  to 10 Commando","302nd Static Division ~1,500 men Does not include  Luftwaffe  and  Kriegsmarine",,100.0,Dieppe Raid,Western Front,August 1942,https://en.wikipedia.org/wiki/Dieppe_Raid,,,,,,,,1942-08-01,1942-08-01
0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,4000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,United Kingdom   Canada   Australia   New Zealand   Poland,Germany,"Bomber Command 
 2,690 crew killed 
 c.  1,000  POW 
 500 aircraft [1]  (5.8 per cent loss rate)","c.  4,000  killed 
 10,000 injured 
 450,000 homeless",,Arthur Harris   Ralph Cochrane   Don Bennett   Roderick Carr,Hermann Göring   Hans-Jürgen Stumpff   Joseph Schmid   Günther Lützow   Max Ibel   Walter Grabmann   Gotthard Handrick,,18 November 1943 – 31 March 1944,"Berlin, Nazi Germany",See Aftermath and Analysis,,,,,100.0,Battle of Berlin (air),Western Front,November 1943 – March 1944,https://en.wikipedia.org/wiki/Battle_of_Berlin_(air),,,,,,,,1943-11-01,1944-03-01
120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,"Allies 
 
   United Kingdom   United States   Canada   France   Poland   Australia [nb 1]   Belgium   New Zealand   Netherlands   Norway [1]   Czechoslovakia   Luxembourg [2]   Greece","Axis 
 
   Nazi Germany","by 24 July: ≈120,000 casualties [3]","by 24 July: 113,059 casualties [3]",,"Dwight D. Eisenhower ( Supreme Allied Commander )   Arthur Tedder (Deputy Supreme Allied Commander)   Bernard Montgomery ( 21st Army Group , Ground Forces Commander in Chief)   Trafford Leigh-Mallory (Air Commander in Chief)   Bertram Ramsay (Naval Commander in Chief)   Miles Dempsey ( British 2nd Army )   Omar Bradley ( U.S. 1st Army )",Gerd von Rundstedt  ( Oberbefehlshaber West )   Erwin Rommel  ( Heeresgruppe  B )   Friedrich Dollmann  ( 7 Armeeoberkommando )   Leo Geyr von Schweppenburg  ( Panzergruppe West ),,6 June 1944 – mid-July 1944,"Normandy, FranceCoordinates: 49°20′N 0°34′W﻿ / ﻿49.333°N 0.567°W﻿ / 49.333; -0.567",Allied victory,,"1,332,000 (by 24 July) [3]","380,000 (by 23 July) [4]",German army retreats east towards Paris,100.0,Invasion of Normandy,Operation Overlord,,https://en.wikipedia.org/wiki/Invasion_of_Normandy,,,,,,49.333,-0.567,1944-06-01,1944-07-01
217.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,47.0,United Kingdom,Nazi Germany,~217 casualties 23–27 tanks,Unknown total casualties 8–15 tanks,,George Erskine   William Hinde,Fritz Bayerlein   Heinz von Westernhagen,,13 June 1944,"Villers-Bocage, France",See Aftermath section,,One  Brigade group c.  60 tanks,2 ad-hoc battle groups Elements of 1  heavy tank battalion 31–41 tanks,,100.0,Battle of Villers-Bocage,Operation Perch,,https://en.wikipedia.org/wiki/Battle_of_Villers-Bocage,,,,,,,,1944-06-01,1944-06-01
4900.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,49.0,United Kingdom,Germany,"4,020–4,900 casualties  150 tanks damaged or knocked out","Over 3,000 casualties  125–126 tanks damaged or knocked out",,Bernard Montgomery   Miles Dempsey   Richard O'Connor,Friedrich Dollmann   Leo Geyr von Schweppenburg   Sepp Dietrich   Paul Hausser   Wilhelm Bittrich,,26–30 June 1944,"West of Caen, Normandy, France49°17′00″N 00°18′00″W﻿ / ﻿49.28333°N 0.30000°W﻿ / 49.28333; -0.30000Coordinates: 49°17′00″N 00°18′00″W﻿ / ﻿49.28333°N 0.30000°W﻿ / 49.28333; -0.30000",See Aftermath section,,2 infantry divisions 1 armoured division 1 armoured brigade 1 tank brigade,3 SS panzer divisions 5 ad-hoc battle groups 1 SS heavy tank battalion,,100.0,Operation Epsom,Battle for Caen,,https://en.wikipedia.org/wiki/Operation_Epsom,,,,,,49.28333,-0.3,1944-06-01,1944-06-01
377.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,Canada       United Kingdom,Nazi Germany,377 casualties 17 tanks,c.  270 infantry   and  c.  20 tanks,,Rod Keller,Kurt Meyer,,4–5 July 1944,"Carpiquet, Normandy, France",Allied victory,,4 Infantry Battalions 1 Machine Gun Battalion 2 Armoured Regiments,1 battalion each from SS Panzergrenadier Regiments 26 and 1  1  Flak  Battery 15 tanks initially,Carpiquet captured by Canadians,100.0,Operation Windsor,Battle for Caen,,https://en.wikipedia.org/wiki/Operation_Windsor,,,,,,,,1944-07-01,1944-07-01
3817.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,51.0,United Kingdom   Canada,Germany,"3,817 casualties [6] ~80 tanks [6] [7] [8] [nb 2]","Over 2,000 casualties [6] 18–32 tanks [nb 3] [nb 4]",,Miles Dempsey [1]   John Crocker [2],Heinrich Eberbach [3]   Sepp Dietrich [4],,8–9 July 1944,"Northern Caen, Normandy, FranceCoordinates: 49°10′59″N 0°22′10″W﻿ / ﻿49.18306°N 0.36944°W﻿ / 49.18306; -0.36944﻿ (Operation Charnwood)",Allied victory,,3 infantry divisions [2] 3 armoured brigades [2],Elements of 1 infantry division [5] 1 armoured division [5] 61 tanks [nb 1],,100.0,Operation Charnwood,Battle for Caen,,https://en.wikipedia.org/wiki/Operation_Charnwood,,,,,,49.18306,-0.36944,1944-07-01,1944-07-01
2000.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,6469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,United Kingdom,Germany,"c.  2,000 casualties 58 tanks [1]","6,469 casualties [2]",,Richard O'Connor,Wilhelm Bittrich,,10–11 July 1944,"West of Caen, Normandy, France49°7′25″N 0°27′36″W﻿ / ﻿49.12361°N 0.46000°W﻿ / 49.12361; -0.46000Coordinates: 49°7′25″N 0°27′36″W﻿ / ﻿49.12361°N 0.46000°W﻿ / 49.12361; -0.46000",British victory,,,,,100.0,Operation Jupiter,Battle for Caen,,https://en.wikipedia.org/wiki/Operation_Jupiter_(1944),,,,,,49.12361,-0.46,1944-07-01,1944-07-01
3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,United Kingdom,Germany,"3,000–3,500","c.  2,000",,General  Miles Dempsey,General  Heinrich Eberbach,,15–17 July 1944,"Normandy, France49°04′47″N 00°28′16″W﻿ / ﻿49.07972°N 0.47111°W﻿ / 49.07972; -0.47111Coordinates: 49°04′47″N 00°28′16″W﻿ / ﻿49.07972°N 0.47111°W﻿ / 49.07972; -0.47111",Indecisive,,6 infantry divisions 5 tank/armoured brigades,4 infantry divisions 3 Panzer divisions 1 heavy tank battalion,,100.0,Second Battle of the Odon,Battle for Caen,,https://en.wikipedia.org/wiki/Second_Battle_of_the_Odon,,,,,,49.07972,-0.47111,1944-07-01,1944-07-01
0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,54.0,United Kingdom,Germany,"4,000–5,000 [1] [2] 300–500 tanks [3]","2,000 [4] 75–100 tanks [5] [6]",,Bernard Montgomery   Miles Dempsey   John Crocker   Richard O'Connor,Günther von Kluge   Heinrich Eberbach   Sepp Dietrich   Hans von Obstfelder,,18–20 July 1944,"Normandy, France49°10′54″N 00°16′03″W﻿ / ﻿49.18167°N 0.26750°W﻿ / 49.18167; -0.26750Coordinates: 49°10′54″N 00°16′03″W﻿ / ﻿49.18167°N 0.26750°W﻿ / 49.18167; -0.26750",See Aftermath section,,"3 armoured divisions ( c.  1,100 tanks ) 2 infantry divisions",3 armoured divisions 2 heavy tank battalions (377 tanks) 4 infantry divisions,,100.0,Operation Goodwood,Battle for Caen,,https://en.wikipedia.org/wiki/Operation_Goodwood,,,,,,49.18167,-0.2675,1944-07-01,1944-07-01
1965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,Canada,Germany,"1,349–1,965",Unknown,,Guy Simonds,Günther von Kluge,,"July 18–20, 1944","Caen, France49°11′00″N 0°22′00″W﻿ / ﻿49.18333°N 0.36667°W﻿ / 49.18333; -0.36667Coordinates: 49°11′00″N 0°22′00″W﻿ / ﻿49.18333°N 0.36667°W﻿ / 49.18333; -0.36667",See the 'Aftermath' section,,2 Infantry divisions 1 Armoured Brigade,2 Panzer divisions,,100.0,Operation Atlantic,Battle for Caen,,https://en.wikipedia.org/wiki/Operation_Atlantic,,,,,,49.18333,-0.36667,1944-07-01,1944-07-01
800.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,Canada,Germany,"800 killed [a] 2,000 wounded or captured",Unknown [a],,Guy Simonds   Charles Foulkes,Günther von Kluge   Sepp Dietrich   Kurt Meyer   Wilhelm Bittrich,,19–25 July 1944,"Verrières Ridge, 8 km (5.0 mi) south of Caen, Normandy, France",German defensive success,,"2 Infantry Divisions, 1 Armoured Brigade",2 Panzer Divisions remnants of 1 Panzer Division 1 Infantry Division,,100.0,Battle of Verrières Ridge,Battle for Caen,,https://en.wikipedia.org/wiki/Battle_of_Verri%C3%A8res_Ridge,,,,,,,,1944-07-01,1944-07-01
450.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,Canada   United Kingdom,Germany,"450 killed 1,100 wounded",unknown,,Guy Simonds,Josef Dietrich,,"July 25–27, 1944","Verrières Ridge (8 km (5 miles) south of Caen), France",German tactical successAllied strategic victory,,2 Infantry Division  2 Armoured Divisions 1 Armoured Brigade,3 Panzer Divisions,,100.0,Operation Spring,Battle for Caen,,https://en.wikipedia.org/wiki/Operation_Spring,,,,,,,,1944-07-01,1944-07-01
32.0,73.0,0.0,4.0,0.0,0.0,0.0,0.0,43.0,89.0,0.0,2.0,0.0,0.0,0.0,0.0,59.0,United States,Germany,32 dead  73 wounded  4 tanks destroyed,43 dead  89 wounded  2 tanks destroyed,,Maj. Gen.  Maxwell D. Taylor  (101st Airborne)   Col.  Howard R. Johnson  (501st PIR)   Col.  John H. Michaelis  (502nd PIR)   Col.  Robert F. Sink  ( 506th PIR ),Col.  Friedrich von der Heydte,,"June 13, 1944","Manoir de Donville, Méautis, Normandy, France49°17′40″N 1°16′50″W﻿ / ﻿49.29444°N 1.28056°W﻿ / 49.29444; -1.28056Coordinates: 49°17′40″N 1°16′50″W﻿ / ﻿49.29444°N 1.28056°W﻿ / 49.29444; -1.28056",U.S. victory,,3 parachute infantry regiments  60 tanks (2nd Armored Div.) [1],1 parachute infantry battalion  1 Waffen SS armored division,,100.0,Battle of Bloody Gulch,Battle of Carentan,,https://en.wikipedia.org/wiki/Battle_of_Bloody_Gulch,,,,,,49.29444,-1.28056,1944-06-01,1944-06-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,United States,Germany,"For the period July 7-22  29th Infantry Division: 3,706   30th Infantry Division: 3,934   35th Infantry Division: 2,437   Total XIX Corps: 11,000+",Unknown,,Charles H. Corlett     Charles H. Gerhardt     Leland Hobbs     Paul W. Baade,Dietrich Kraiß       Eugen Meindl       Otto Baum,,"July 7-19, 1944","Saint-Lô, France",Allied victory,,,,,100.0,Battle of Saint-Lô,Operation Overlord,,https://en.wikipedia.org/wiki/Battle_of_Saint-L%C3%B4,,,,,,,,1944-07-01,1944-07-01
1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,10000.0,344.0,0.0,252.0,0.0,0.0,63.0,"United States 
 
   United Kingdom",Germany,"1,800 casualties [nb 1]    at least 109 medium tanks destroyed or damaged   unknown number of light tanks and tank destroyers [9]","2,500 killed  [10] 10,000 captured  344 tanks & self-propelled guns destroyed/abandoned [11]  2,447  soft-skinned vehicles  destroyed/abandoned 252 artillery pieces destroyed/abandoned [11]",,Bernard Montgomery   Omar Bradley   Lesley J. McNair   †,Günther von Kluge     Paul Hausser,,25–31 July 1944,"Saint-Lô, Normandy, France49°06′55″N 1°05′25″W﻿ / ﻿49.115277°N 1.090277°W﻿ / 49.115277; -1.090277﻿ (Saint Lo)Coordinates: 49°06′55″N 1°05′25″W﻿ / ﻿49.115277°N 1.090277°W﻿ / 49.115277; -1.090277﻿ (Saint Lo)",Allied victory[1][2],,"8 infantry divisions [3] 3 armored divisions [3]   2,451 tanks and tank destroyers [4] [5] [6]",2 infantry divisions [3] 1 parachute division [3] 4 understrength  Panzer  divisions [3] 1  Panzergrenadier  division [3] 190 tanks and assault guns [5] [6],,100.0,Operation Cobra,Operation Overlord,,https://en.wikipedia.org/wiki/Operation_Cobra,,,,,,49.115277,-1.090277,1944-07-01,1944-07-01
3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,64.0,United States   United Kingdom,Germany,"~10,000 casualties 2,000–3,000 killed",unknown number of infantry   120 tanks and assault guns destroyed or damaged,,Omar Bradley,Günther von Kluge,,7–13 August 1944,"Mortain, Normandy, France",Allied victory,,5 Infantry Divisions 3 Armored  combat commands USAAF Ninth Air Force RAF Second Tactical Air Force,3 Panzer Divisions 2 Infantry Divisions 5 Panzer or Infantry  battlegroups 150 tanks and assault guns,,100.0,Operation Lüttich,Operation Overlord,,https://en.wikipedia.org/wiki/Operation_L%C3%BCttich,,,,,,,,1944-08-01,1944-08-01
9831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000.0,0.0,0.0,0.0,0.0,0.0,65.0,United States   United Kingdom,Germany,"9,831 killed or wounded [1]","38,000 captured [1]",,Troy H. Middleton,Hermann-Bernhard Ramcke     Hans Kroh,,7 August – 19 September 1944,"Brittany, France",Allied victory,,"VIII Corps 
 
 2nd Infantry Division 
 8th Infantry Division 
 29th Infantry Division 
 2nd Ranger Battalion 
 5th Ranger Battalion 
 79th Armoured Division  (elements) 
 6th Armored Division  (elements)",2nd Fallschirmjäger-Division 266. Infanterie-Division 343. Infanterie-Division,,100.0,Battle for Brest,Operation Overlord,,https://en.wikipedia.org/wiki/Battle_for_Brest,,,,,,,,1944-08-01,1944-09-01
0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,66.0,Canada   United Kingdom   Poland,Germany,"At least 1,256 [a] 146+ tanks [b]","3,000 casualties [c] At least 45 tanks [5]",,Guy Simonds,Kurt Meyer,,8–9 August 1944,"Normandy, France",Allied victory,,"85,000 men 2,000 aircraft 720 artillery pieces 3 infantry  divisions 2 armoured divisions 2 armoured  brigades [1]","3 infantry divisions, 1 SS Panzer division 1 heavy tank  battalion At least 74 tanks [2]",,100.0,Operation Totalize,Operation Overlord,,https://en.wikipedia.org/wiki/Operation_Totalize,,,,,,,,1944-08-01,1944-08-01
