,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
40,ADDRESS,NYPD,New York City Police Department,2037470047,BRONX,,,,BRONX,2019-06-02T02:06:26.000,09 BRONX,Noise - Street/Sidewalk,2019-06-02T00:02:15.000,WATSON AVENUE,GLEASON AVENUE,Loud Music/Party,2019-06-02T08:02:15.000,Precinct,1163 FTELEY AVENUE,10472,,,,40.82831262022074,"{'type': 'Point', 'coordinates': [-73.871340996566, 40.828312620221]}",Street/Sidewalk,-73.87134099656637,MOBILE,BRONX,Unspecified,2019-06-02T02:06:26.000,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,,Closed,FTELEY AVENUE,,,42841081,1019856,241080
41,ADDRESS,NYPD,New York City Police Department,3030120026,BROOKLYN,,,,BROOKLYN,2019-06-02T02:36:10.000,01 BROOKLYN,Noise - Commercial,2019-06-02T00:02:18.000,MORGAN AVENUE,VANDERVOORT PLACE,Loud Music/Party,2019-06-02T08:02:18.000,Precinct,1043 FLUSHING AVENUE,11237,,,,40.70398282255775,"{'type': 'Point', 'coordinates': [-73.930636563798, 40.703982822558]}",Store/Commercial,-73.93063656379805,MOBILE,BROOKLYN,Unspecified,2019-06-02T02:36:10.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,FLUSHING AVENUE,,,42843066,1003482,195764
42,ADDRESS,NYPD,New York City Police Department,1019457502,MANHATTAN,,,,NEW YORK,2019-06-02T04:35:18.000,10 MANHATTAN,Noise - Street/Sidewalk,2019-06-02T00:02:21.000,8 AVENUE,MANHATTAN AVENUE,Loud Music/Party,2019-06-02T08:02:21.000,Precinct,313 WEST 118 STREET,10026,,,,40.80593199015323,"{'type': 'Point', 'coordinates': [-73.954880111943, 40.805931990153]}",Street/Sidewalk,-73.95488011194338,MOBILE,MANHATTAN,Unspecified,2019-06-02T04:35:18.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,WEST 118 STREET,,,42840678,996741,232903
43,ADDRESS,NYPD,New York City Police Department,3032950023,BROOKLYN,,,,BROOKLYN,2019-06-02T02:31:53.000,04 BROOKLYN,Noise - Street/Sidewalk,2019-06-02T00:02:22.000,BUSHWICK AVENUE,EVERGREEN AVENUE,Loud Music/Party,2019-06-02T08:02:22.000,Precinct,25 BLEECKER STREET,11221,,,,40.6932706635155,"{'type': 'Point', 'coordinates': [-73.923053283963, 40.693270663516]}",Street/Sidewalk,-73.92305328396252,MOBILE,BROOKLYN,Unspecified,2019-06-02T02:31:53.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,BLEECKER STREET,,,42836607,1005588,191863
44,ADDRESS,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-06-02T05:38:22.000,03 BRONX,Noise - Street/Sidewalk,2019-06-02T00:02:42.000,VYSE AVENUE,BRYANT AVENUE,Loud Music/Party,2019-06-02T08:02:42.000,Precinct,970 JENNINGS STREET,10460,,,,40.831632361918,"{'type': 'Point', 'coordinates': [-73.888481063317, 40.831632361918]}",Street/Sidewalk,-73.88848106331665,ONLINE,BRONX,Unspecified,2019-06-02T05:38:22.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,JENNINGS STREET,,,42842922,1015111,242283
45,ADDRESS,NYPD,New York City Police Department,2027840023,BRONX,,,,BRONX,2019-06-02T17:11:26.000,04 BRONX,Noise - Residential,2019-06-02T00:02:47.000,BEND,EAST 171 STREET,Loud Music/Party,2019-06-02T08:02:47.000,Precinct,1425 TELLER AVENUE,10456,,,,40.8378370157984,"{'type': 'Point', 'coordinates': [-73.909070043058, 40.837837015798]}",Residential Building/House,-73.90907004305836,ONLINE,BRONX,Unspecified,2019-06-02T17:11:26.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,TELLER AVENUE,,,42839849,1009411,244537
46,ADDRESS,NYPD,New York City Police Department,4131590030,QUEENS,,,,SPRINGFIELD GARDENS,2019-06-02T01:51:48.000,13 QUEENS,Noise - Commercial,2019-06-02T00:02:47.000,231 STREET,232 STREET,Loud Music/Party,2019-06-02T08:02:47.000,Precinct,231-36 MERRICK BOULEVARD,11413,,,,40.67542428164978,"{'type': 'Point', 'coordinates': [-73.738429907874, 40.67542428165]}",Club/Bar/Restaurant,-73.73842990787368,ONLINE,QUEENS,Unspecified,2019-06-02T01:51:48.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,MERRICK BOULEVARD,,,42838579,1056805,185460
47,INTERSECTION,NYPD,New York City Police Department,,QUEENS,,,,RICHMOND HILL,2019-06-02T00:40:22.000,09 QUEENS,Noise - Residential,2019-06-02T00:02:48.000,,,Banging/Pounding,2019-06-02T08:02:48.000,Precinct,,11418,104 STREET,90 AVENUE,,40.69293038954656,"{'type': 'Point', 'coordinates': [-73.842342551314, 40.692930389547]}",Residential Building/House,-73.84234255131436,ONLINE,QUEENS,Unspecified,2019-06-02T00:40:22.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,,,,42835269,1027970,191769
48,ADDRESS,NYPD,New York City Police Department,2031670055,BRONX,,,,BRONX,2019-06-02T00:41:25.000,07 BRONX,Noise - Residential,2019-06-02T00:02:53.000,EAST FORDHAM ROAD,EAST 192 STREET,Loud Music/Party,2019-06-02T08:02:53.000,Precinct,2565 GRAND CONCOURSE,10468,,,,40.86378551881625,"{'type': 'Point', 'coordinates': [-73.896135043247, 40.863785518816]}",Residential Building/House,-73.89613504324691,PHONE,BRONX,Unspecified,2019-06-02T00:41:25.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,GRAND CONCOURSE,,,42836006,1012979,253995
49,ADDRESS,NYPD,New York City Police Department,1020110036,MANHATTAN,,,,NEW YORK,2019-06-02T02:19:09.000,10 MANHATTAN,Noise - Street/Sidewalk,2019-06-02T00:02:54.000,LENOX AVENUE,7 AVENUE,Loud Music/Party,2019-06-02T08:02:54.000,Precinct,100 WEST 143 STREET,10030,,,,40.81920000841632,"{'type': 'Point', 'coordinates': [-73.93733403861, 40.819200008416]}",Street/Sidewalk,-73.9373340386096,MOBILE,MANHATTAN,Unspecified,2019-06-02T02:19:09.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,WEST 143 STREET,,,42843361,1001595,237740
50,ADDRESS,NYPD,New York City Police Department,4094040029,QUEENS,,,,OZONE PARK,2019-06-02T08:14:30.000,09 QUEENS,Noise - Street/Sidewalk,2019-06-02T00:02:55.000,97 AVENUE,101 AVENUE,Loud Music/Party,2019-06-02T08:02:55.000,Precinct,97-48 103 STREET,11416,,,,40.687400043193584,"{'type': 'Point', 'coordinates': [-73.840621248672, 40.687400043194]}",Street/Sidewalk,-73.84062124867228,PHONE,QUEENS,Unspecified,2019-06-02T08:14:30.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,103 STREET,,,42841820,1028451,189755
51,ADDRESS,NYPD,New York City Police Department,2047120001,BRONX,,,,BRONX,2019-06-02T06:55:55.000,12 BRONX,Noise - Vehicle,2019-06-02T00:03:04.000,EAST 214 STREET,EAST 215 STREET,Car/Truck Music,2019-06-02T08:03:04.000,Precinct,3482 WILSON AVENUE,10469,,,,40.87669454788299,"{'type': 'Point', 'coordinates': [-73.851594195872, 40.876694547883]}",Street/Sidewalk,-73.851594195872,ONLINE,BRONX,Unspecified,2019-06-02T06:55:55.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,WILSON AVENUE,,,42840636,1025291,258716
52,ADDRESS,NYPD,New York City Police Department,1021160015,MANHATTAN,,,,NEW YORK,2019-06-02T02:18:02.000,12 MANHATTAN,Noise - Street/Sidewalk,2019-06-02T00:03:04.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,2019-06-02T08:03:04.000,Precinct,540 WEST 158 STREET,10032,,,,40.8339803870362,"{'type': 'Point', 'coordinates': [-73.942776827316, 40.833980387036]}",Street/Sidewalk,-73.94277682731641,MOBILE,MANHATTAN,Unspecified,2019-06-02T02:18:02.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WEST 158 STREET,,,42837682,1000085,243124
53,ADDRESS,NYPD,New York City Police Department,4011200046,QUEENS,,,,EAST ELMHURST,2019-06-02T05:33:12.000,03 QUEENS,Blocked Driveway,2019-06-02T00:03:10.000,71 STREET,72 STREET,No Access,2019-06-02T08:03:10.000,Precinct,71-01 31 AVENUE,11370,,,,40.75817952377916,"{'type': 'Point', 'coordinates': [-73.896126457522, 40.758179523779]}",Street/Sidewalk,-73.89612645752239,PHONE,QUEENS,Unspecified,2019-06-02T05:33:12.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,31 AVENUE,,,42840415,1013027,215519
54,ADDRESS,NYPD,New York City Police Department,2039950022,BRONX,,,,BRONX,2019-06-02T05:56:48.000,10 BRONX,Noise - Residential,2019-06-02T00:03:17.000,ZEREGA AVENUE,SEDDON STREET,Loud Music/Party,2019-06-02T08:03:17.000,Precinct,2432 BUCK STREET,10461,,,,40.84109197912908,"{'type': 'Point', 'coordinates': [-73.850806233687, 40.841091979129]}",Residential Building/House,-73.8508062336873,PHONE,BRONX,Unspecified,2019-06-02T05:56:48.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,BUCK STREET,,,42837614,1025531,245745
55,ADDRESS,NYPD,New York City Police Department,2032400037,BRONX,,,,BRONX,2019-06-02T02:29:41.000,07 BRONX,Noise - Street/Sidewalk,2019-06-02T00:03:20.000,KINGSBRIDGE TERRACE,BEND,Loud Music/Party,2019-06-02T08:03:20.000,Precinct,212 WEST KINGSBRIDGE ROAD,10463,,,,40.87199386144575,"{'type': 'Point', 'coordinates': [-73.904452985, 40.871993861446]}",Street/Sidewalk,-73.90445298500013,PHONE,BRONX,Unspecified,2019-06-02T02:29:41.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,WEST KINGSBRIDGE ROAD,,,42838896,1010675,256983
56,ADDRESS,NYPD,New York City Police Department,2032940053,BRONX,,,,BRONX,2019-06-02T00:42:26.000,07 BRONX,Noise - Residential,2019-06-02T00:03:22.000,EAST 194 STREET,EAST 196 STREET,Loud Music/Party,2019-06-02T08:03:22.000,Precinct,2705 BAINBRIDGE AVENUE,10458,,,,40.866009448186574,"{'type': 'Point', 'coordinates': [-73.890968696223, 40.866009448187]}",Residential Building/House,-73.89096869622344,ONLINE,BRONX,Unspecified,2019-06-02T00:42:26.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,BAINBRIDGE AVENUE,,,42840454,1014407,254807
57,ADDRESS,NYPD,New York City Police Department,4014210001,QUEENS,,,,EAST ELMHURST,2019-06-02T01:20:08.000,03 QUEENS,Derelict Vehicle,2019-06-02T00:03:23.000,32 AVENUE,NORTHERN BOULEVARD,With License Plate,2019-06-02T08:03:23.000,Precinct,32-20 92 STREET,11369,,,,40.75803648392323,"{'type': 'Point', 'coordinates': [-73.876353306313, 40.758036483923]}",Street/Sidewalk,-73.8763533063131,MOBILE,QUEENS,Unspecified,2019-06-02T01:20:08.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,92 STREET,,,42836317,1018505,215474
58,ADDRESS,NYPD,New York City Police Department,4094460035,QUEENS,,,,SOUTH RICHMOND HILL,2019-06-02T08:15:31.000,09 QUEENS,Noise - Residential,2019-06-02T00:03:27.000,ATLANTIC AVENUE,95 AVENUE,Loud Music/Party,2019-06-02T08:03:27.000,Precinct,94-18 131 STREET,11419,,,,40.695822720787845,"{'type': 'Point', 'coordinates': [-73.817733991368, 40.695822720788]}",Residential Building/House,-73.81773399136819,PHONE,QUEENS,Unspecified,2019-06-02T08:15:31.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,131 STREET,,,42839734,1034792,192836
59,ADDRESS,NYPD,New York City Police Department,2033040141,BRONX,,,,BRONX,2019-06-02T04:15:51.000,07 BRONX,Noise - Residential,2019-06-02T00:03:35.000,GRAND CONCOURSE,VALENTINE AVENUE,Loud Music/Party,2019-06-02T08:03:35.000,Precinct,215 EAST 197 STREET,10458,,,,40.86912202280239,"{'type': 'Point', 'coordinates': [-73.891061214631, 40.869122022802]}",Residential Building/House,-73.89106121463132,PHONE,BRONX,Unspecified,2019-06-02T04:15:51.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EAST 197 STREET,,,42837467,1014380,255941
60,ADDRESS,NYPD,New York City Police Department,1021170057,MANHATTAN,,,,NEW YORK,2019-06-02T02:18:02.000,12 MANHATTAN,Noise - Street/Sidewalk,2019-06-02T00:03:36.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,2019-06-02T08:03:36.000,Precinct,537 WEST 158 STREET,10032,,,,40.833963873909575,"{'type': 'Point', 'coordinates': [-73.94268649866, 40.83396387391]}",Street/Sidewalk,-73.94268649866041,MOBILE,MANHATTAN,Unspecified,2019-06-02T02:18:02.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WEST 158 STREET,,,42843354,1000110,243118
61,ADDRESS,NYPD,New York City Police Department,3032550023,BROOKLYN,,,,BROOKLYN,2019-06-02T02:31:54.000,04 BROOKLYN,Noise - Residential,2019-06-02T00:03:43.000,CENTRAL AVENUE,MYRTLE AVENUE,Loud Music/Party,2019-06-02T08:03:43.000,Precinct,131 STANHOPE STREET,11221,,,,40.69804930731749,"{'type': 'Point', 'coordinates': [-73.923054981394, 40.698049307317]}",Residential Building/House,-73.9230549813941,ONLINE,BROOKLYN,Unspecified,2019-06-02T02:31:54.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,STANHOPE STREET,,,42834866,1005586,193604
62,ADDRESS,NYPD,New York City Police Department,1022210001,MANHATTAN,,,,NEW YORK,2019-06-02T01:30:40.000,12 MANHATTAN,Noise - Street/Sidewalk,2019-06-02T00:03:47.000,POST AVENUE,SHERMAN AVENUE,Loud Music/Party,2019-06-02T08:03:47.000,Precinct,593 ACADEMY STREET,10034,,,,40.86411161342252,"{'type': 'Point', 'coordinates': [-73.923567838002, 40.864111613423]}",Street/Sidewalk,-73.92356783800176,MOBILE,MANHATTAN,Unspecified,2019-06-02T01:30:40.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,ACADEMY STREET,,,42839953,1005391,254106
63,ADDRESS,NYPD,New York City Police Department,2028670039,BRONX,,,,BRONX,2019-06-02T08:06:18.000,05 BRONX,Noise - Street/Sidewalk,2019-06-02T00:03:56.000,WEST CLIFFORD PLACE,WEST 176 STREET,Loud Music/Party,2019-06-02T08:03:56.000,Precinct,1735 DAVIDSON AVENUE,10453,,,,40.847995698069376,"{'type': 'Point', 'coordinates': [-73.913303167554, 40.847995698069]}",Street/Sidewalk,-73.91330316755365,MOBILE,BRONX,Unspecified,2019-06-02T08:06:18.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,DAVIDSON AVENUE,,,42836215,1008236,248237
64,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-06-02T04:49:49.000,12 MANHATTAN,Noise - Street/Sidewalk,2019-06-02T00:03:57.000,,,Loud Music/Party,2019-06-02T08:03:57.000,Precinct,,10032,WEST  160 STREET,AMSTERDAM AVENUE,,40.83473137139604,"{'type': 'Point', 'coordinates': [-73.940665747864, 40.834731371396]}",Street/Sidewalk,-73.9406657478642,PHONE,MANHATTAN,Unspecified,2019-06-02T04:49:49.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,,,,42842928,1000669,243398
65,ADDRESS,DEP,Department of Environmental Protection,4015360101,QUEENS,,,,Elmhurst,2019-06-05T09:54:00.000,04 QUEENS,Water System,2019-06-02T00:04:00.000,IRELAND ST,ALBION AVE,Leak (Use Comments) (WA2),,N/A,77-33 QUEENS BOULEVARD,11373,,,,40.738443602472586,"{'type': 'Point', 'coordinates': [-73.886179624535, 40.738443602473]}",,-73.88617962453543,ONLINE,QUEENS,Unspecified,2019-06-05T09:54:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,QUEENS BOULEVARD,,,42844472,1015792,208332
66,ADDRESS,NYPD,New York City Police Department,2037470045,BRONX,,,,BRONX,2019-06-02T04:49:48.000,09 BRONX,Noise - Commercial,2019-06-02T00:04:00.000,METCALF AVENUE,FTELEY AVENUE,Car/Truck Music,2019-06-02T08:04:00.000,Precinct,1676 GLEASON AVENUE,10472,,,,40.82914473456928,"{'type': 'Point', 'coordinates': [-73.871758548422, 40.829144734569]}",Store/Commercial,-73.87175854842204,MOBILE,BRONX,Unspecified,2019-06-02T04:49:48.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,GLEASON AVENUE,,,42841804,1019740,241383
67,ADDRESS,NYPD,New York City Police Department,3025217503,BROOKLYN,,,,BROOKLYN,2019-06-02T06:19:20.000,01 BROOKLYN,Noise - Vehicle,2019-06-02T00:04:13.000,HURON STREET,GREEN STREET,Engine Idling,2019-06-02T08:04:13.000,Precinct,160 WEST STREET,11222,,,,40.73266843652848,"{'type': 'Point', 'coordinates': [-73.959717829261, 40.732668436528]}",Street/Sidewalk,-73.95971782926115,MOBILE,BROOKLYN,Unspecified,2019-06-02T06:19:20.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,WEST STREET,,,42838289,995414,206210
68,ADDRESS,NYPD,New York City Police Department,4025370005,QUEENS,,,,MASPETH,2019-06-02T03:37:33.000,02 QUEENS,Noise - Residential,2019-06-02T00:04:16.000,54 ROAD,54 DRIVE,Loud Music/Party,2019-06-02T08:04:16.000,Precinct,54-37 44 STREET,11378,,,,40.730918188555954,"{'type': 'Point', 'coordinates': [-73.923587111881, 40.730918188556]}",Residential Building/House,-73.92358711188103,ONLINE,QUEENS,Unspecified,2019-06-02T03:37:33.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,44 STREET,,,42837582,1005428,205579
69,ADDRESS,NYPD,New York City Police Department,4105140036,QUEENS,,,,HOLLIS,2019-06-02T06:36:31.000,08 QUEENS,Noise - Residential,2019-06-02T00:04:19.000,CLIO STREET,MARENGO STREET,Loud Music/Party,2019-06-02T08:04:19.000,Precinct,196-12 KENO AVENUE,11423,,,,40.72138785011424,"{'type': 'Point', 'coordinates': [-73.768990073197, 40.721387850114]}",Residential Building/House,-73.76899007319693,MOBILE,QUEENS,Unspecified,2019-06-02T06:36:31.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,KENO AVENUE,,,42843242,1048284,202182
