,address_type,agency,agency_name,bbl,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
43,ADDRESS,NYPD,New York City Police Department,2024530035,BRONX,BRONX,,04 BRONX,Noise - Street/Sidewalk,2019-06-08T00:06:26.000,EAST 167 STREET,EAST 168 STREET,Loud Music/Party,2019-06-08T08:06:26.000,Precinct,1226 SHERMAN AVENUE,10456,,,40.83456191927017,"{'type': 'Point', 'coordinates': [-73.915423874187, 40.83456191927]}",Street/Sidewalk,-73.91542387418657,ONLINE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,SHERMAN AVENUE,,,42901077,1007654,243342
44,ADDRESS,NYPD,New York City Police Department,3014610029,BROOKLYN,BROOKLYN,,16 BROOKLYN,Noise - Commercial,2019-06-08T00:06:33.000,PROSPECT PLACE,ST MARKS AVENUE,Car/Truck Music,2019-06-08T08:06:33.000,Precinct,1563 EAST NEW YORK AVENUE,11212,,,40.672527399496175,"{'type': 'Point', 'coordinates': [-73.910286788734, 40.672527399496]}",Store/Commercial,-73.91028678873448,MOBILE,BROOKLYN,Unspecified,2019-06-08T00:11:35.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,EAST NEW YORK AVENUE,,,42905450,1009136,184309
45,ADDRESS,NYPD,New York City Police Department,2033480071,BRONX,BRONX,,07 BRONX,Noise - Residential,2019-06-08T00:06:42.000,EAST 209 STREET,EAST GUN HILL ROAD,Loud Music/Party,2019-06-08T08:06:42.000,Precinct,3315 HULL AVENUE,10467,,,40.877113915517775,"{'type': 'Point', 'coordinates': [-73.874218967504, 40.877113915518]}",Residential Building/House,-73.87421896750381,MOBILE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,HULL AVENUE,,,42896925,1019034,258859
46,ADDRESS,NYPD,New York City Police Department,2032000007,BRONX,BRONX,2019-06-08T01:57:02.000,07 BRONX,Noise - Street/Sidewalk,2019-06-08T00:06:59.000,WEST FORDHAM ROAD,WEST 190 STREET,Loud Music/Party,2019-06-08T08:06:59.000,Precinct,2474 DAVIDSON AVENUE,10468,,,40.86344733086913,"{'type': 'Point', 'coordinates': [-73.901728468519, 40.863447330869]}",Street/Sidewalk,-73.90172846851881,ONLINE,BRONX,Unspecified,2019-06-08T01:57:02.000,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,Closed,DAVIDSON AVENUE,,,42895510,1011432,253870
47,ADDRESS,DOT,Department of Transportation,3014850071,BROOKLYN,BROOKLYN,,03 BROOKLYN,Street Condition,2019-06-08T00:07:15.000,RALPH AVENUE,HOWARD AVENUE,Defective Hardware,2019-06-18T00:07:15.000,N/A,893 JEFFERSON AVENUE,11221,,,40.686444118860535,"{'type': 'Point', 'coordinates': [-73.922606840681, 40.686444118861]}",Street,-73.92260684068069,PHONE,BROOKLYN,Unspecified,,The Department of Transportation requires 10 days to respond to this type of complaint.  Please note your Service Request number for future reference.,Open,JEFFERSON AVENUE,,,42894595,1005714,189376
48,ADDRESS,NYPD,New York City Police Department,4035610030,QUEENS,RIDGEWOOD,2019-06-08T02:20:03.000,05 QUEENS,Noise - Street/Sidewalk,2019-06-08T00:07:16.000,HANCOCK STREET,WEIRFIELD STREET,Loud Music/Party,2019-06-08T08:07:16.000,Precinct,930 SENECA AVENUE,11385,,,40.70017255511481,"{'type': 'Point', 'coordinates': [-73.903271080581, 40.700172555115]}",Street/Sidewalk,-73.90327108058105,ONLINE,QUEENS,Unspecified,2019-06-08T01:12:32.000,The Police Department reviewed your complaint and provided additional information below.,Closed,SENECA AVENUE,,,42899972,1011071,194383
49,ADDRESS,NYPD,New York City Police Department,2024530041,BRONX,BRONX,,04 BRONX,Noise - Street/Sidewalk,2019-06-08T00:07:47.000,EAST 167 STREET,EAST 168 STREET,Loud Music/Party,2019-06-08T08:07:47.000,Precinct,1240 SHERMAN AVENUE,10456,,,40.834759453535334,"{'type': 'Point', 'coordinates': [-73.915307982807, 40.834759453535]}",Street/Sidewalk,-73.91530798280652,ONLINE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,SHERMAN AVENUE,,,42901083,1007686,243414
50,ADDRESS,NYPD,New York City Police Department,2026910117,BRONX,BRONX,,02 BRONX,Noise - Residential,2019-06-08T00:07:49.000,REV JAMES A POLITE AVENUE,BEND,Loud Music/Party,2019-06-08T08:07:49.000,Precinct,883 EAST 165 STREET,10459,,,40.82386285521093,"{'type': 'Point', 'coordinates': [-73.898235184374, 40.823862855211]}",Residential Building/House,-73.89823518437426,ONLINE,BRONX,Unspecified,2019-06-08T00:16:46.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,EAST 165 STREET,,,42905761,1012415,239449
51,ADDRESS,NYPD,New York City Police Department,1004360048,MANHATTAN,NEW YORK,2019-06-08T01:57:03.000,03 MANHATTAN,Noise - Residential,2019-06-08T00:07:56.000,1 AVENUE,AVENUE A,Loud Music/Party,2019-06-08T08:07:56.000,Precinct,103 ST MARKS PLACE,10009,,,40.72736062092549,"{'type': 'Point', 'coordinates': [-73.984713188988, 40.727360620925]}",Residential Building/House,-73.98471318898808,PHONE,MANHATTAN,Unspecified,2019-06-08T01:57:03.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,ST MARKS PLACE,,,42896901,988487,204274
52,ADDRESS,NYPD,New York City Police Department,2029570011,BRONX,BRONX,,06 BRONX,Noise - Vehicle,2019-06-08T00:07:57.000,MARMION AVENUE,BEND,Car/Truck Music,2019-06-08T08:07:57.000,Precinct,857 CROTONA PARK NORTH,10460,,,40.83961793219365,"{'type': 'Point', 'coordinates': [-73.889728971316, 40.839617932194]}",Street/Sidewalk,-73.88972897131634,PHONE,BRONX,Unspecified,2019-06-08T01:11:28.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,CROTONA PARK NORTH,,,42895162,1014762,245192
53,ADDRESS,NYPD,New York City Police Department,3062870057,BROOKLYN,BROOKLYN,2019-06-08T01:38:15.000,11 BROOKLYN,Noise - Residential,2019-06-08T00:08:05.000,20 AVENUE,21 AVENUE,Loud Music/Party,2019-06-08T08:08:05.000,Precinct,2051 81 STREET,11214,,,40.60677794658814,"{'type': 'Point', 'coordinates': [-73.994180111501, 40.606777946588]}",Residential Building/House,-73.99418011150107,PHONE,BROOKLYN,Unspecified,2019-06-08T01:38:15.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,81 STREET,,,42899885,985866,160342
54,ADDRESS,NYPD,New York City Police Department,3046700007,BROOKLYN,BROOKLYN,,17 BROOKLYN,Noise - Street/Sidewalk,2019-06-08T00:08:27.000,EAST 95 STREET,EAST 96 STREET,Loud Music/Party,2019-06-08T08:08:27.000,Precinct,1091 WILLMOHR STREET,11212,,,40.656909829202746,"{'type': 'Point', 'coordinates': [-73.917941326449, 40.656909829203]}",Street/Sidewalk,-73.91794132644934,PHONE,BROOKLYN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,WILLMOHR STREET,,,42901073,1007018,178617
55,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2019-06-08T01:57:03.000,02 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T00:08:31.000,,,Loud Talking,2019-06-08T08:08:31.000,Precinct,,10012,EAST    4 STREET,COOPER SQUARE,40.727095084528436,"{'type': 'Point', 'coordinates': [-73.991553863144, 40.727095084528]}",Street/Sidewalk,-73.99155386314432,ONLINE,MANHATTAN,Unspecified,2019-06-08T01:57:03.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,,,,42905841,986591,204177
56,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,BROOKLYN,,02 BROOKLYN,Noise - Street/Sidewalk,2019-06-08T00:08:36.000,,,Loud Music/Party,2019-06-08T08:08:36.000,Precinct,,11238,LEFFERTS PLACE,CLASSON AVENUE,40.68079741396158,"{'type': 'Point', 'coordinates': [-73.958397131712, 40.680797413962]}",Street/Sidewalk,-73.9583971317117,ONLINE,BROOKLYN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,,,,42904039,995789,187312
57,ADDRESS,NYPD,New York City Police Department,2058011050,BRONX,BRONX,2019-06-08T00:31:12.000,08 BRONX,Noise - Commercial,2019-06-08T00:08:53.000,WEST 242 STREET,MANHATTAN COLLEGE PARKWAY,Loud Music/Party,2019-06-08T08:08:53.000,Precinct,5977 BROADWAY,10471,,,40.88971643730674,"{'type': 'Point', 'coordinates': [-73.898159690192, 40.889716437307]}",Club/Bar/Restaurant,-73.8981596901917,ONLINE,BRONX,Unspecified,2019-06-08T00:31:12.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,BROADWAY,,,42904228,1012408,263442
58,ADDRESS,NYPD,New York City Police Department,2032480169,BRONX,BRONX,2019-06-08T00:31:12.000,08 BRONX,Noise - Street/Sidewalk,2019-06-08T00:09:05.000,EAMES PLACE,WEST 195 STREET,Loud Talking,2019-06-08T08:09:05.000,Precinct,2725 WEBB AVENUE,10468,,,40.869957761163285,"{'type': 'Point', 'coordinates': [-73.901736925402, 40.869957761163]}",Street/Sidewalk,-73.90173692540212,ONLINE,BRONX,Unspecified,2019-06-08T00:31:12.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEBB AVENUE,,,42895527,1011427,256242
59,INTERSECTION,NYPD,New York City Police Department,,BRONX,BRONX,,01 BRONX,Noise - Street/Sidewalk,2019-06-08T00:09:17.000,,,Loud Music/Party,2019-06-08T08:09:17.000,Precinct,,10454,EAST  137 STREET,WILLOW AVENUE,40.80355761949089,"{'type': 'Point', 'coordinates': [-73.91183314392, 40.803557619491]}",Street/Sidewalk,-73.91183314392042,ONLINE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,,,,42899640,1008659,232047
60,ADDRESS,NYPD,New York City Police Department,4019340020,QUEENS,CORONA,2019-06-08T02:38:38.000,04 QUEENS,Noise - Residential,2019-06-08T00:09:21.000,104 STREET,51 AVENUE,Loud Music/Party,2019-06-08T08:09:21.000,Precinct,103-20 ALSTYNE AVENUE,11368,,,40.74329583712923,"{'type': 'Point', 'coordinates': [-73.858499060294, 40.743295837129]}",Residential Building/House,-73.8584990602943,PHONE,QUEENS,Unspecified,2019-06-08T00:42:31.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,ALSTYNE AVENUE,,,42896875,1023460,210111
61,ADDRESS,NYPD,New York City Police Department,,BROOKLYN,BROOKLYN,,17 BROOKLYN,Noise - Vehicle,2019-06-08T00:09:28.000,EAST 95 STREET,EAST 96 STREET,Car/Truck Music,2019-06-08T08:09:28.000,Precinct,1101 WINTHROP STREET,11212,,,40.661887057497694,"{'type': 'Point', 'coordinates': [-73.923280518404, 40.661887057498]}",Street/Sidewalk,-73.92328051840444,ONLINE,BROOKLYN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,WINTHROP STREET,,,42899566,1005535,180429
62,ADDRESS,NYPD,New York City Police Department,2038060009,BRONX,BRONX,2019-06-08T01:46:36.000,09 BRONX,Noise - Street/Sidewalk,2019-06-08T00:09:55.000,OLMSTEAD AVENUE,CASTLE HILL AVENUE,Loud Music/Party,2019-06-08T08:09:55.000,Precinct,2108 CHATTERTON AVENUE,10472,,,40.82799653500551,"{'type': 'Point', 'coordinates': [-73.852624226951, 40.827996535006]}",Street/Sidewalk,-73.85262422695124,PHONE,BRONX,Unspecified,2019-06-08T01:46:36.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,CHATTERTON AVENUE,,,42902843,1025036,240973
63,ADDRESS,NYPD,New York City Police Department,2032560144,BRONX,BRONX,,08 BRONX,Noise - Residential,2019-06-08T00:10:00.000,WEST 229 STREET,WEST 230 STREET,Loud Music/Party,2019-06-08T08:10:00.000,Precinct,2907 KINGSBRIDGE TERRACE,10463,,,40.87464086738497,"{'type': 'Point', 'coordinates': [-73.902511044686, 40.874640867385]}",Residential Building/House,-73.90251104468575,ONLINE,BRONX,Unspecified,2019-06-08T00:28:04.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,KINGSBRIDGE TERRACE,,,42899898,1011211,257948
64,ADDRESS,NYPD,New York City Police Department,4018540071,QUEENS,ELMHURST,2019-06-08T02:38:39.000,04 QUEENS,Noise - Street/Sidewalk,2019-06-08T00:10:09.000,90 STREET,92 STREET,Loud Talking,2019-06-08T08:10:09.000,Precinct,90-11 53 AVENUE,11373,,,40.73821590842982,"{'type': 'Point', 'coordinates': [-73.873160459139, 40.73821590843]}",Street/Sidewalk,-73.87316045913927,PHONE,QUEENS,Unspecified,2019-06-08T00:45:34.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,53 AVENUE,,,42902871,1019400,208254
65,ADDRESS,NYPD,New York City Police Department,1018610005,MANHATTAN,NEW YORK,2019-06-08T01:11:30.000,07 MANHATTAN,Noise - Residential,2019-06-08T00:10:15.000,COLUMBUS AVENUE,AMSTERDAM AVENUE,Loud Talking,2019-06-08T08:10:15.000,Precinct,157 WEST 106 STREET,10025,,,40.80015237408529,"{'type': 'Point', 'coordinates': [-73.965015348415, 40.800152374085]}",Residential Building/House,-73.96501534841477,ONLINE,MANHATTAN,Unspecified,2019-06-08T01:11:30.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 106 STREET,,,42899921,993936,230796
66,ADDRESS,DOHMH,Department of Health and Mental Hygiene,3052360048,BROOKLYN,BROOKLYN,,14 BROOKLYN,Food Establishment,2019-06-08T00:10:36.000,NEWKIRK AVENUE,FOSTER AVENUE,Rodents/Insects/Garbage,2019-07-15T00:10:36.000,N/A,41 NEWKIRK PLAZA,11226,,,40.63482657468312,"{'type': 'Point', 'coordinates': [-73.96274930714, 40.634826574683]}",Restaurant/Bar/Deli/Bakery,-73.96274930713955,PHONE,BROOKLYN,Unspecified,,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type may result in agency contact and/or investigation at the time of a routine inspection.  Status will be available 37 days after the date of your complaint by calling 311. Please note your Service Request number for future reference.,Open,NEWKIRK PLAZA,,,42897995,994589,170563
67,ADDRESS,NYPD,New York City Police Department,3066470087,BROOKLYN,BROOKLYN,2019-06-08T01:15:40.000,11 BROOKLYN,Blocked Driveway,2019-06-08T00:10:37.000,KINGS HIGHWAY,HIGHLAWN AVENUE,No Access,2019-06-08T08:10:37.000,Precinct,1717 WEST 10 STREET,11223,,,40.604759399204085,"{'type': 'Point', 'coordinates': [-73.982915398242, 40.604759399204]}",Street/Sidewalk,-73.98291539824224,MOBILE,BROOKLYN,Unspecified,2019-06-08T01:15:40.000,The Police Department issued a summons in response to the complaint.,Closed,WEST 10 STREET,,,42898063,988994,159607
68,ADDRESS,NYPD,New York City Police Department,3033750029,BROOKLYN,BROOKLYN,,04 BROOKLYN,Noise - Residential,2019-06-08T00:10:42.000,EVERGREEN AVENUE,CENTRAL AVENUE,Banging/Pounding,2019-06-08T08:10:42.000,Precinct,1248 PUTNAM AVENUE,11221,,,40.6917335346679,"{'type': 'Point', 'coordinates': [-73.915161509807, 40.691733534668]}",Residential Building/House,-73.91516150980694,ONLINE,BROOKLYN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,PUTNAM AVENUE,,,42902058,1007777,191305
69,ADDRESS,NYPD,New York City Police Department,1002750027,MANHATTAN,NEW YORK,2019-06-08T01:51:49.000,03 MANHATTAN,Noise - Commercial,2019-06-08T00:10:49.000,HENRY STREET,MADISON STREET,Loud Music/Party,2019-06-08T08:10:49.000,Precinct,40 MARKET STREET,10002,,,40.71241628420856,"{'type': 'Point', 'coordinates': [-73.994365672609, 40.712416284209]}",Club/Bar/Restaurant,-73.99436567260881,ONLINE,MANHATTAN,Unspecified,2019-06-08T01:51:49.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,MARKET STREET,,,42899818,985812,198829
70,ADDRESS,NYPD,New York City Police Department,1020320010,MANHATTAN,NEW YORK,2019-06-08T02:33:26.000,10 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T00:11:00.000,7 AVENUE,8 AVENUE,Loud Music/Party,2019-06-08T08:11:00.000,Precinct,235 WEST 146 STREET,10039,,,40.82281060138379,"{'type': 'Point', 'coordinates': [-73.939751421297, 40.822810601384]}",Street/Sidewalk,-73.93975142129716,MOBILE,MANHATTAN,Unspecified,2019-06-08T00:44:33.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 146 STREET,,,42896977,1000925,239055
